frame,xmin,xmax,ymin,ymax,class_id,ratio
1478898951874241945.jpg,0,26,52,95,1,0.34
1478896778689157997.jpg,76,107,57,93,1,0.28
1479504600385865183.jpg,0,19,46,83,1,0.2833333333333333
1479502406738182648.jpg,0,10,64,107,1,0.33
1479502291230742118.jpg,0,15,48,94,1,0.36
1479505305935704728.jpg,0,23,61,91,1,0.23
1478732789488940890.jpg,89,108,50,87,1,0.2866666666666667
1478897864137301612.jpg,102,127,49,100,1,0.39666666666666667
1478020986223204488.jpg,0,32,20,106,1,0.6766666666666666
1478897142598850933.jpg,5,58,46,80,1,0.41875
1478020993714889978.jpg,49,73,55,90,1,0.27666666666666667
1479502343734241962.jpg,0,14,49,95,1,0.36
1478732485542771570.jpg,37,76,45,100,1,0.43333333333333335
1478897888132651926.jpg,114,126,69,124,1,0.43
1478896805537973954.jpg,78,113,60,93,1,0.27291666666666664
1478898945017809068.jpg,0,19,52,96,1,0.3433333333333333
1478898559397881980.jpg,81,127,48,92,1,0.3625
1479501718693887152.jpg,17,42,50,79,1,0.22333333333333333
1478899944204153010.jpg,53,87,57,98,1,0.3233333333333333
1479504312367157311.jpg,37,84,60,115,1,0.4266666666666667
1478899010716361540.jpg,7,31,60,86,1,0.20666666666666667
1478901369571764832.jpg,0,30,54,92,1,0.2966666666666667
1478898714788124021.jpg,3,55,59,89,1,0.40625
1478897241432467657.jpg,80,112,61,89,1,0.24375
1479500142087098009.jpg,25,75,49,113,1,0.5
1479504663389864103.jpg,24,82,30,112,1,0.64
1478895305902962547.jpg,64,85,54,83,1,0.23
1478900914254657409.jpg,76,100,58,86,1,0.21666666666666667
1478899587147942041.jpg,83,108,58,86,1,0.2966666666666667
1479505927474815667.jpg,86,117,52,86,1,0.26
1479500874134697749.jpg,0,8,50,78,1,0.22
1478899319784869091.jpg,0,47,40,121,1,0.6266666666666667
1478897353977783627.jpg,18,53,59,99,1,0.31333333333333335
1478898586818997163.jpg,89,127,0,108,1,0.8433333333333334
1479502038213779805.jpg,80,108,52,84,1,0.25333333333333335
1479502727263247579.jpg,0,20,53,101,1,0.37
1479505862957380581.jpg,45,76,54,96,1,0.3233333333333333
1478896722700816513.jpg,22,87,49,122,1,0.5733333333333334
1478897584778267203.jpg,0,17,59,92,1,0.25333333333333335
1478898432000139361.jpg,2,34,60,90,1,0.25416666666666665
1478899741396839386.jpg,78,127,54,126,1,0.5633333333333334
1478732702893512106.jpg,0,28,43,95,1,0.4033333333333333
1478900817135358885.jpg,0,16,61,89,1,0.22333333333333333
1478896498183833559.jpg,73,114,56,84,1,0.31875
1478732057151167731.jpg,0,34,51,96,1,0.35333333333333333
1479502839770894572.jpg,31,78,51,109,1,0.45
1479506079988237620.jpg,24,80,51,87,1,0.4395833333333333
1478896490186698964.jpg,65,90,61,92,1,0.24
1479504876406931301.jpg,0,31,53,74,1,0.24583333333333332
1478897976111180782.jpg,0,15,53,102,1,0.38666666666666666
1479506049483261446.jpg,9,36,55,81,1,0.2125
1478899731683939176.jpg,0,7,56,83,1,0.21
1479502336733708999.jpg,0,15,47,92,1,0.35333333333333333
1479499126014863938.jpg,44,82,43,96,1,0.4166666666666667
1478900975953113352.jpg,117,127,71,119,1,0.37
1478899400907505740.jpg,33,61,61,94,1,0.25666666666666665
1479504541381749021.jpg,98,127,55,98,1,0.33666666666666667
1479498829994477400.jpg,0,31,52,101,1,0.37666666666666665
1478897471661752358.jpg,0,25,64,90,1,0.21
1479504103352532110.jpg,0,8,70,119,1,0.38
1479498842495387260.jpg,0,10,63,106,1,0.33666666666666667
1479500155088086821.jpg,0,28,56,94,1,0.3
1478899294647437402.jpg,17,50,52,93,1,0.31666666666666665
1478732456295866959.jpg,95,122,58,76,1,0.2125
1478732936301160734.jpg,86,123,46,87,1,0.3233333333333333
1478899340921439924.jpg,48,78,52,91,1,0.3
1478896683853262188.jpg,20,86,48,125,1,0.6033333333333334
1479503090787298312.jpg,84,105,51,78,1,0.20666666666666667
1478900274410611905.jpg,37,109,57,80,1,0.5604166666666667
1478900897686694085.jpg,71,86,56,84,1,0.22
1478898328597323693.jpg,21,63,57,109,1,0.41
1478897569353193795.jpg,28,55,58,94,1,0.28
1479500859633505802.jpg,54,78,44,87,1,0.33666666666666667
1479502524746225438.jpg,0,10,69,104,1,0.2733333333333333
1478898942161856502.jpg,0,29,55,89,1,0.27
1478900902829674952.jpg,68,86,51,84,1,0.25666666666666665
1479502856768914152.jpg,2,34,55,84,1,0.24583333333333332
1479503043781292173.jpg,102,114,58,85,1,0.21
1478900130444307606.jpg,31,57,53,87,1,0.26
1478896434200895904.jpg,38,60,58,89,1,0.24333333333333335
1478898313172397478.jpg,21,62,56,109,1,0.41
1479505851455286642.jpg,45,75,53,97,1,0.3433333333333333
1479505105919926326.jpg,50,86,49,96,1,0.36
1479499327528948901.jpg,0,20,58,87,1,0.23333333333333334
1479501923705800201.jpg,48,74,34,88,1,0.42
1478900271552836204.jpg,40,89,57,79,1,0.38125
1478896714704011032.jpg,22,87,49,122,1,0.5733333333333334
1478732413858417586.jpg,0,15,49,98,1,0.38
1479498772990624976.jpg,58,78,51,82,1,0.24333333333333335
1479505810966816345.jpg,104,127,59,96,1,0.29333333333333333
1479502574249980240.jpg,15,40,56,82,1,0.20333333333333334
1478899713403220600.jpg,70,93,59,87,1,0.21666666666666667
1479501894203624468.jpg,0,26,41,98,1,0.44333333333333336
1478901339865537935.jpg,15,57,48,102,1,0.42
1479506123988286242.jpg,30,58,55,70,1,0.21875
1479503427787099999.jpg,0,23,59,86,1,0.21
1478732863468878799.jpg,74,102,59,75,1,0.21875
1479502230729064593.jpg,0,27,52,94,1,0.3333333333333333
1478896931793581498.jpg,80,116,42,87,1,0.35333333333333333
1479498824496556307.jpg,0,31,53,101,1,0.37333333333333335
1479499830066020554.jpg,0,25,56,86,1,0.23
1479499746542223895.jpg,90,126,57,75,1,0.28125
1478899733398822926.jpg,67,87,54,88,1,0.26666666666666666
1479505859970616450.jpg,45,76,54,97,1,0.3333333333333333
1478897230577694036.jpg,9,40,58,90,1,0.24666666666666667
1479501948709781108.jpg,50,69,54,81,1,0.21666666666666667
1479506175971257681.jpg,102,127,54,89,1,0.2733333333333333
1479504122854009557.jpg,112,127,52,94,1,0.33
1478901341008081377.jpg,15,57,48,102,1,0.42
1478732170700796469.jpg,0,17,36,83,1,0.37
1478898351447729265.jpg,21,63,56,110,1,0.4266666666666667
1479504770397177014.jpg,104,127,52,113,1,0.47
1478897433385243417.jpg,25,58,47,96,1,0.38666666666666666
1478899907070320182.jpg,32,56,58,90,1,0.24666666666666667
1478899845942926470.jpg,39,79,55,108,1,0.41333333333333333
1478901350148779857.jpg,16,57,49,101,1,0.4066666666666667
1479498688984829065.jpg,41,75,42,96,1,0.42333333333333334
1479504707390683830.jpg,45,72,48,88,1,0.31333333333333335
1478896664429405263.jpg,21,86,50,119,1,0.5366666666666666
1478896680425286613.jpg,22,86,49,124,1,0.59
1479502733762761338.jpg,0,20,53,98,1,0.3566666666666667
1478732185037696304.jpg,11,37,53,83,1,0.23333333333333334
1478901246172813133.jpg,9,63,42,115,1,0.5666666666666667
1479499504540888152.jpg,0,33,55,93,1,0.29
1479498838995026475.jpg,3,37,58,90,1,0.26458333333333334
1479504000345717684.jpg,46,91,54,112,1,0.45666666666666667
1479501974211582611.jpg,87,110,51,87,1,0.2833333333333333
1478021917092650324.jpg,93,124,53,84,1,0.24333333333333335
1478897343122381961.jpg,18,53,59,99,1,0.31333333333333335
1479503058782372032.jpg,53,72,58,85,1,0.21333333333333335
1478898079515877064.jpg,13,64,43,107,1,0.5066666666666667
1479505021413972218.jpg,87,114,59,75,1,0.20625
1478900897115315440.jpg,72,89,58,85,1,0.21
1479504428876902751.jpg,30,79,52,113,1,0.48
1478899815664174663.jpg,0,54,67,103,1,0.425
1478896769548476328.jpg,10,56,55,118,1,0.49333333333333335
1479506143489421385.jpg,0,26,59,76,1,0.20625
1478900980523037466.jpg,82,125,59,98,1,0.33541666666666664
1478732258444367517.jpg,7,38,55,84,1,0.24375
1479502357734522474.jpg,0,15,47,98,1,0.3933333333333333
1478901276451874200.jpg,14,66,43,111,1,0.53
1479502479743321530.jpg,0,34,44,87,1,0.33666666666666667
1478897399680035018.jpg,33,55,60,87,1,0.20666666666666667
1478020963714581137.jpg,86,117,56,87,1,0.24375
1478897283136511642.jpg,18,58,55,104,1,0.38333333333333336
1479504106855977868.jpg,0,32,32,115,1,0.6466666666666666
1479502710761043214.jpg,0,20,53,101,1,0.37666666666666665
1478899777387563252.jpg,70,80,64,90,1,0.20666666666666667
1478901325583029237.jpg,15,57,48,102,1,0.42333333333333334
1478899831659786228.jpg,55,79,59,92,1,0.25666666666666665
1478897412247743075.jpg,93,126,52,74,1,0.2604166666666667
1479504238363874956.jpg,52,93,61,108,1,0.37
1479502173206719940.jpg,5,41,55,90,1,0.28125
1478900537202240247.jpg,36,56,52,82,1,0.23666666666666666
1478899574008389366.jpg,78,120,59,98,1,0.3229166666666667
1478897655045761726.jpg,37,56,55,85,1,0.23333333333333334
1478901350719065121.jpg,16,57,49,101,1,0.4066666666666667
1479502503245626772.jpg,0,8,70,101,1,0.23666666666666666
1478020349696136520.jpg,59,113,52,81,1,0.42291666666666666
1478732080090015975.jpg,0,23,51,101,1,0.38666666666666666
1479501438673152398.jpg,84,127,54,98,1,0.3466666666666667
1479503991846051153.jpg,50,86,54,100,1,0.36
1478897163165601759.jpg,0,25,64,90,1,0.20666666666666667
1479500360599584014.jpg,40,99,51,116,1,0.5033333333333333
1479499908068586786.jpg,93,127,55,96,1,0.32
1479501941206827552.jpg,31,84,1,110,1,0.85
1479501945709661521.jpg,43,77,26,93,1,0.5266666666666666
1479500279596492401.jpg,45,91,51,107,1,0.44
1479502898271633366.jpg,99,127,47,116,1,0.5433333333333333
1478898321741692660.jpg,0,28,56,79,1,0.225
1478021653578993027.jpg,5,30,52,82,1,0.23666666666666666
1478899843086190887.jpg,36,82,54,113,1,0.46
1478732663895984017.jpg,97,127,47,96,1,0.38333333333333336
1479505177930208679.jpg,15,44,53,86,1,0.25666666666666665
1479502016211803194.jpg,80,126,17,87,1,0.5466666666666666
1478896601017813080.jpg,40,80,50,105,1,0.43
1478901368429787462.jpg,0,28,48,100,1,0.4033333333333333
1479505119922335522.jpg,0,30,50,99,1,0.38666666666666666
1478732213711693215.jpg,0,25,33,102,1,0.5366666666666666
1479500328597551668.jpg,39,99,52,117,1,0.51
1479500883136372423.jpg,32,84,25,113,1,0.6866666666666666
1478897977824598039.jpg,36,69,57,101,1,0.3466666666666667
1479504725873627033.jpg,91,120,55,87,1,0.25
1479502744761101754.jpg,0,25,52,100,1,0.37666666666666665
1478732367405363138.jpg,85,115,53,84,1,0.24333333333333335
1478896804396376590.jpg,78,110,60,91,1,0.25416666666666665
1479504018846660308.jpg,46,92,52,113,1,0.47333333333333333
1478897389967267540.jpg,20,53,58,101,1,0.3333333333333333
1478732212564178490.jpg,0,32,54,87,1,0.25666666666666665
1478020281197174739.jpg,5,47,59,79,1,0.325
1478901267882721895.jpg,13,63,45,113,1,0.5266666666666666
1478899947631961084.jpg,45,82,57,100,1,0.33666666666666667
1479503138788054234.jpg,83,107,53,80,1,0.21
1478732479809952454.jpg,29,79,39,109,1,0.5466666666666666
1479504966914736938.jpg,55,73,55,85,1,0.23333333333333334
1479498816993883816.jpg,0,32,54,105,1,0.4033333333333333
1478899924208761299.jpg,17,45,59,90,1,0.23666666666666666
1478898032668046650.jpg,0,16,59,102,1,0.33666666666666667
1478896778116500376.jpg,76,112,57,93,1,0.28541666666666665
1479499294526837633.jpg,41,74,47,93,1,0.3566666666666667
1478897346550363676.jpg,18,53,59,99,1,0.31333333333333335
1479504500378897644.jpg,2,30,63,74,1,0.22291666666666668
1479506158970207683.jpg,0,19,47,89,1,0.32666666666666666
1478901343864419295.jpg,1,9,56,84,1,0.22
1479502859269807664.jpg,98,127,59,75,1,0.225
1479503368303480389.jpg,83,108,53,81,1,0.22333333333333333
1478022265101530031.jpg,85,120,52,71,1,0.27291666666666664
1478021906085332225.jpg,10,38,60,81,1,0.21875
1479504242364552912.jpg,53,90,61,111,1,0.3933333333333333
1479502670257090527.jpg,50,75,54,92,1,0.29333333333333333
1479500335100334383.jpg,39,100,50,116,1,0.5133333333333333
1479502427739865215.jpg,88,119,50,84,1,0.26666666666666666
1479499326028953382.jpg,28,81,34,114,1,0.6266666666666667
1479502230228058268.jpg,0,27,52,92,1,0.31333333333333335
1478898028098698010.jpg,0,16,60,101,1,0.32666666666666666
1478899351776077727.jpg,21,84,56,119,1,0.4875
1479501931686334338.jpg,33,83,2,111,1,0.8533333333333334
1478900824561352840.jpg,90,116,53,90,1,0.29
1479504142854977601.jpg,114,127,52,82,1,0.24
1478899002147486582.jpg,0,14,63,105,1,0.32666666666666666
1478901123345556428.jpg,79,113,56,73,1,0.2625
1478896842673307172.jpg,2,54,56,111,1,0.43
1479501510179930070.jpg,0,4,49,83,1,0.26666666666666666
1479502017211886554.jpg,88,127,11,101,1,0.7033333333333334
1479502466244418255.jpg,0,13,49,102,1,0.41333333333333333
1478898024098732367.jpg,0,16,60,101,1,0.31666666666666665
1479504013846620767.jpg,46,91,53,110,1,0.44333333333333336
1479500094583597785.jpg,38,95,49,117,1,0.5266666666666666
1478898938163086661.jpg,41,61,55,85,1,0.23666666666666666
1479502990768393829.jpg,44,67,54,85,1,0.24333333333333335
1478899398623162978.jpg,29,60,62,98,1,0.2866666666666667
1479505937980201660.jpg,75,102,54,81,1,0.21333333333333335
1479502561250721891.jpg,113,127,59,95,1,0.28
1479505927975350524.jpg,89,126,49,85,1,0.2916666666666667
1478898437713240847.jpg,0,72,52,107,1,0.5645833333333333
1478898973583667347.jpg,0,14,52,94,1,0.3233333333333333
1478020493698279067.jpg,96,124,57,68,1,0.22291666666666668
1479503015271696472.jpg,0,5,53,86,1,0.26
1479499879048265444.jpg,87,119,55,91,1,0.2833333333333333
1478898954730563711.jpg,0,12,64,98,1,0.27
1479504000845761905.jpg,46,91,52,112,1,0.4666666666666667
1479506122493784462.jpg,109,127,49,101,1,0.4066666666666667
1478900171576960573.jpg,82,108,58,83,1,0.20833333333333334
1478732390918421400.jpg,2,30,55,81,1,0.2125
1478897298560690779.jpg,44,70,49,89,1,0.31
1479502704258436344.jpg,0,19,53,98,1,0.3566666666666667
1478900542916043471.jpg,32,67,52,103,1,0.4033333333333333
1478896960357966244.jpg,30,52,63,91,1,0.22
1479504093851636852.jpg,0,9,70,111,1,0.32
1479501967689585688.jpg,0,26,58,85,1,0.21
1478898603386885246.jpg,98,127,58,87,1,0.23
1478897545358031645.jpg,42,66,61,90,1,0.22333333333333333
1478897428815445528.jpg,28,58,50,93,1,0.3333333333333333
1478899793954433715.jpg,41,72,62,79,1,0.2375
1479505744965153380.jpg,6,33,59,84,1,0.20625
1478021590575550095.jpg,9,35,58,76,1,0.20208333333333334
1478899402050094876.jpg,36,62,61,92,1,0.24333333333333335
1479502716259143041.jpg,0,20,54,100,1,0.36333333333333334
1478731998654906646.jpg,0,29,52,94,1,0.32666666666666666
1479499281025283274.jpg,21,84,32,117,1,0.66
1478896498755410899.jpg,41,85,58,87,1,0.33958333333333335
1479504005845816437.jpg,45,92,53,107,1,0.42
1479505133921492675.jpg,53,81,51,87,1,0.2833333333333333
1478899657987638644.jpg,70,93,58,85,1,0.20666666666666667
1478899286649098737.jpg,84,120,53,90,1,0.2866666666666667
1478897431671434798.jpg,25,58,47,96,1,0.38666666666666666
1478898595959936526.jpg,47,68,61,87,1,0.20333333333333334
1478020918212272742.jpg,91,126,52,103,1,0.3933333333333333
1478901346148731983.jpg,2,13,55,84,1,0.22333333333333333
1478899601429844938.jpg,31,84,55,80,1,0.4125
1478020858718778979.jpg,92,124,55,85,1,0.24583333333333332
1479504936408019958.jpg,44,93,46,113,1,0.5233333333333333
1479505776964577761.jpg,92,118,52,82,1,0.23666666666666666
1478900916538941698.jpg,85,104,57,85,1,0.22333333333333333
1479505781965130952.jpg,110,127,55,93,1,0.3
1478897998963652288.jpg,0,34,55,92,1,0.29333333333333333
1478020244189375590.jpg,60,109,58,85,1,0.38333333333333336
1478897467663849587.jpg,40,62,55,86,1,0.23666666666666666
1479506066984182220.jpg,120,127,64,105,1,0.3233333333333333
1479505095905925649.jpg,54,80,51,84,1,0.25666666666666665
1478732056577328639.jpg,0,28,55,100,1,0.3566666666666667
1479504001845541655.jpg,46,91,52,108,1,0.43666666666666665
1478021583575279217.jpg,89,119,60,85,1,0.23125
1479498693484815810.jpg,0,21,45,99,1,0.42333333333333334
1478898361732987402.jpg,0,18,56,102,1,0.36
1478021882581127731.jpg,99,127,57,85,1,0.22083333333333333
1478900056176642064.jpg,3,46,58,83,1,0.33125
1479500098583884715.jpg,38,94,49,116,1,0.52
1478732111058493511.jpg,19,80,51,119,1,0.53
1478899370057510787.jpg,25,53,59,92,1,0.25333333333333335
1479503403305469070.jpg,41,74,49,95,1,0.3566666666666667
1478900822847380650.jpg,92,119,57,89,1,0.25333333333333335
1478020256699578122.jpg,83,100,46,74,1,0.22
1479502358236932844.jpg,0,15,47,96,1,0.38
1479504617388934377.jpg,41,84,38,99,1,0.4766666666666667
1478901402135420676.jpg,25,58,60,95,1,0.27
1478900911969334995.jpg,82,112,55,87,1,0.24666666666666667
1478896071431847989.jpg,108,127,38,92,1,0.42
1479502794766993625.jpg,89,111,55,84,1,0.22
1478899582577781098.jpg,12,58,46,113,1,0.5266666666666666
1479501445173512391.jpg,47,107,52,87,1,0.4666666666666667
1479504776401008703.jpg,96,127,45,81,1,0.28
1478732563536648899.jpg,85,111,53,80,1,0.20666666666666667
1479501920206195858.jpg,49,72,36,85,1,0.38
1478732203389684251.jpg,12,38,54,80,1,0.20333333333333334
1479504874905334661.jpg,100,127,54,96,1,0.33
1478901011944808305.jpg,9,34,54,83,1,0.22333333333333333
1478899738539473443.jpg,74,121,51,107,1,0.44333333333333336
1479504569375272775.jpg,0,49,54,87,1,0.3875
1479503353802562024.jpg,7,30,47,78,1,0.24333333333333335
1478897011202524877.jpg,71,88,56,86,1,0.23666666666666666
1478732379448687777.jpg,10,38,47,87,1,0.31333333333333335
1479500669117063666.jpg,113,127,57,93,1,0.2866666666666667
1478900135586684171.jpg,38,67,59,80,1,0.225
1478897395680287274.jpg,26,54,58,95,1,0.2866666666666667
1479503392304655350.jpg,120,127,70,110,1,0.30666666666666664
1479502022712101813.jpg,114,126,48,96,1,0.37333333333333335
1478901239889819495.jpg,9,64,42,114,1,0.5633333333333334
1479505110421387482.jpg,15,45,50,84,1,0.26666666666666666
1478897589918284866.jpg,0,17,58,91,1,0.25666666666666665
1478900268126093853.jpg,46,75,59,73,1,0.22916666666666666
1478901249601122528.jpg,9,62,43,115,1,0.5633333333333334
1479498695985113135.jpg,0,36,43,90,1,0.36666666666666664
1479505121900176098.jpg,0,30,50,101,1,0.39666666666666667
1479506016483152236.jpg,96,122,59,82,1,0.20208333333333334
1479504104855142684.jpg,0,12,55,118,1,0.4866666666666667
1479500321097249886.jpg,39,99,51,116,1,0.5066666666666667
1478732265325964196.jpg,18,43,56,83,1,0.21333333333333335
1478898378869757943.jpg,0,26,63,93,1,0.23
1479504659389404364.jpg,24,81,29,110,1,0.6266666666666667
1479503968843522633.jpg,50,85,55,99,1,0.3466666666666667
1478897575637249132.jpg,0,15,61,91,1,0.23
1479498389966519477.jpg,93,127,57,94,1,0.2866666666666667
1479498449968264904.jpg,20,57,51,76,1,0.2916666666666667
1478897147740427833.jpg,46,80,63,81,1,0.2625
1479499148518900737.jpg,45,82,42,96,1,0.42333333333333334
1478896707847375404.jpg,21,86,48,122,1,0.5766666666666667
1478897218009380534.jpg,74,102,57,85,1,0.22
1478899580292929990.jpg,12,56,48,110,1,0.48333333333333334
1478899616855873970.jpg,92,126,55,76,1,0.26666666666666666
1478899697977453113.jpg,77,127,40,117,1,0.6
1479502497724345100.jpg,100,127,54,94,1,0.31666666666666665
1478021631577557209.jpg,97,127,51,91,1,0.31333333333333335
1478898348020843696.jpg,21,63,56,110,1,0.4266666666666667
1478732284251427008.jpg,52,73,56,83,1,0.21
1479499116516772137.jpg,50,78,45,87,1,0.3233333333333333
1478898904456384499.jpg,0,8,61,93,1,0.24666666666666667
1479500876134838049.jpg,0,9,53,80,1,0.21
1478901227321616716.jpg,2,64,40,116,1,0.59
1478899645991703770.jpg,61,113,51,87,1,0.40208333333333335
1478020212689685926.jpg,11,40,49,84,1,0.26666666666666666
1479505234428523630.jpg,117,127,60,92,1,0.25
1478020999216045866.jpg,18,45,53,84,1,0.24
1478900953101525249.jpg,38,77,53,107,1,0.42333333333333334
1479501453673879622.jpg,0,71,56,98,1,0.55625
1479500148587252263.jpg,24,75,49,109,1,0.4666666666666667
1478901217037288001.jpg,0,65,38,121,1,0.65
1478898583393338823.jpg,54,87,10,87,1,0.6
1478899711118698088.jpg,69,92,58,87,1,0.22666666666666666
1478732220594925377.jpg,18,40,48,77,1,0.23
1478732088694156647.jpg,0,7,55,87,1,0.25
1478732487836855070.jpg,49,69,55,83,1,0.21666666666666667
1478732422459884251.jpg,81,106,55,85,1,0.23333333333333334
1478896657003344603.jpg,55,90,55,101,1,0.36333333333333334
1479498891501984432.jpg,57,74,54,80,1,0.20333333333333334
1479505722963161748.jpg,0,36,47,90,1,0.33666666666666667
1479504220860126723.jpg,56,80,58,88,1,0.23333333333333334
1479505211435563810.jpg,120,127,57,104,1,0.36666666666666664
1479501428172889569.jpg,36,62,58,73,1,0.21041666666666667
1478901361573634450.jpg,18,57,49,104,1,0.43333333333333335
1478899793383187571.jpg,77,106,61,77,1,0.22291666666666668
1478897200870179712.jpg,69,95,58,86,1,0.22
1478020568709124245.jpg,91,124,49,91,1,0.3333333333333333
1478020916712935147.jpg,101,127,51,109,1,0.45
1478900827417689979.jpg,73,84,56,83,1,0.21333333333333335
1479498479970959257.jpg,97,127,46,96,1,0.39
1478898029811648737.jpg,0,16,59,102,1,0.3333333333333333
1479499623551906474.jpg,38,74,54,75,1,0.28125
1479502720761882708.jpg,0,20,53,100,1,0.36333333333333334
1479502045714169684.jpg,78,101,42,79,1,0.29333333333333333
1478020893718422442.jpg,105,127,53,112,1,0.46
1478899476317436991.jpg,96,127,45,98,1,0.48
1478900999948632895.jpg,9,33,57,83,1,0.20666666666666667
1479502232228891071.jpg,0,27,52,95,1,0.33666666666666667
1479505677440459706.jpg,100,127,47,71,1,0.20833333333333334
1479499338531758626.jpg,19,78,31,116,1,0.6633333333333333
1478021588575496071.jpg,89,114,55,85,1,0.23
1479502376738481295.jpg,0,6,73,101,1,0.21666666666666667
1479502527234130085.jpg,0,30,52,95,1,0.33666666666666667
1478020298698253922.jpg,121,127,44,99,1,0.43
1479500160588195887.jpg,108,127,50,87,1,0.2866666666666667
1479500359581518790.jpg,40,99,52,116,1,0.49666666666666665
1479502700758590752.jpg,1,39,46,82,1,0.29375
1479502260229408338.jpg,0,17,49,80,1,0.24333333333333335
1479498920002983310.jpg,0,14,56,82,1,0.20333333333333334
1478020352694716692.jpg,0,48,55,92,1,0.38125
1478900584049926709.jpg,17,45,56,85,1,0.225
1478899320927007474.jpg,0,47,40,121,1,0.63
1478732273353912968.jpg,16,49,52,82,1,0.26458333333333334
1478020863211813223.jpg,119,127,64,107,1,0.33666666666666667
1478901325011468401.jpg,15,57,48,102,1,0.42333333333333334
1478897914983365227.jpg,0,4,65,108,1,0.34
1478899595717696124.jpg,41,66,54,90,1,0.27666666666666667
1478897366544652254.jpg,18,53,58,100,1,0.33
1479499006006679006.jpg,35,51,47,74,1,0.21
1479501729692847065.jpg,14,42,51,80,1,0.22333333333333333
1479503332800479590.jpg,0,26,54,99,1,0.35333333333333333
1479504646889048524.jpg,53,74,50,80,1,0.23666666666666666
1478899319212940076.jpg,0,46,40,120,1,0.6233333333333333
1478899296361675578.jpg,0,47,44,112,1,0.5333333333333333
1478896961499619611.jpg,99,127,52,74,1,0.22083333333333333
1479504666892486672.jpg,23,84,29,112,1,0.6433333333333333
1479499269027318008.jpg,22,84,31,116,1,0.6666666666666666
1479503429286178331.jpg,0,22,54,81,1,0.21333333333333335
1478732175862526356.jpg,50,76,56,89,1,0.25333333333333335
1478900866267058503.jpg,79,100,61,88,1,0.21
1479504294366182770.jpg,13,42,56,85,1,0.22708333333333333
1479500392601740556.jpg,34,100,51,119,1,0.53
1479504297365591186.jpg,37,83,60,113,1,0.4166666666666667
1479503492313733606.jpg,52,77,47,80,1,0.25666666666666665
1478899813949739842.jpg,45,51,57,89,1,0.24666666666666667
1478899600858244760.jpg,19,47,61,80,1,0.22291666666666668
1479499546546453111.jpg,0,6,55,100,1,0.3466666666666667
1479505073919761167.jpg,89,126,49,78,1,0.29375
1478732647839266789.jpg,89,127,58,101,1,0.3433333333333333
1478899318641843670.jpg,0,46,40,120,1,0.6233333333333333
1478896695279142283.jpg,20,87,46,121,1,0.5833333333333334
1478732164393514551.jpg,4,25,46,74,1,0.22
1479499609048060854.jpg,0,6,66,105,1,0.30666666666666664
1479498778991877909.jpg,56,76,49,80,1,0.24
1479502736761011436.jpg,0,21,52,105,1,0.42
1478901208468352525.jpg,90,127,52,88,1,0.28958333333333336
1478901206183403990.jpg,97,127,52,73,1,0.2375
1478896817535803038.jpg,98,127,51,77,1,0.22708333333333333
1478020994720224358.jpg,52,71,57,83,1,0.20333333333333334
1479499839566250777.jpg,75,95,49,79,1,0.23666666666666666
1479505107900032311.jpg,0,25,40,118,1,0.61
1478732702319267400.jpg,11,38,44,82,1,0.2966666666666667
1478898266326535144.jpg,32,62,50,94,1,0.3433333333333333
1478899304359632267.jpg,0,46,40,117,1,0.6066666666666667
1478020919719200889.jpg,86,126,55,93,1,0.31875
1478901354718215294.jpg,16,57,49,102,1,0.4166666666666667
1479505726963676412.jpg,0,35,50,93,1,0.33666666666666667
1479501798697326108.jpg,0,30,41,102,1,0.4766666666666667
1479499501540758296.jpg,0,28,54,93,1,0.30333333333333334
1478898601101861482.jpg,34,75,68,111,1,0.33666666666666667
1479503530813610073.jpg,2,32,59,86,1,0.23125
1479506093965207287.jpg,83,107,52,82,1,0.24
1478900073315533036.jpg,1,28,60,90,1,0.23
1478732441384971074.jpg,86,114,50,82,1,0.25333333333333335
1478020845211079662.jpg,48,82,55,96,1,0.3233333333333333
1479500864634028272.jpg,51,70,50,84,1,0.26
1479505747464873066.jpg,89,115,51,81,1,0.23
1478896766119382411.jpg,25,56,58,97,1,0.31
1478732117366293490.jpg,19,80,51,120,1,0.5366666666666666
1478901399850333911.jpg,29,59,58,90,1,0.24333333333333335
1479504877404814353.jpg,48,84,50,74,1,0.2791666666666667
1478020924212199317.jpg,78,102,55,83,1,0.22
1478732381170389189.jpg,0,14,45,103,1,0.4533333333333333
1479502699258243511.jpg,0,36,46,85,1,0.30333333333333334
1479502224225931080.jpg,0,27,52,96,1,0.3433333333333333
1479499887067600989.jpg,75,102,51,83,1,0.24666666666666667
1478899301503894170.jpg,0,46,40,117,1,0.6066666666666667
1479499380532617760.jpg,0,23,40,105,1,0.5066666666666667
1479502731262473732.jpg,0,20,52,103,1,0.4
1479502540247415108.jpg,13,42,55,81,1,0.23333333333333334
1479503349301423851.jpg,0,28,53,96,1,0.33666666666666667
1478901272452484537.jpg,0,17,55,89,1,0.26666666666666666
1478732404681960679.jpg,0,17,50,98,1,0.37333333333333335
1479500326597314252.jpg,39,100,52,116,1,0.5033333333333333
1478900762290790834.jpg,0,38,25,99,1,0.58
1479502220725582784.jpg,0,28,49,94,1,0.35
1478900576621498172.jpg,40,66,47,87,1,0.30666666666666664
1478020243205145193.jpg,0,29,57,85,1,0.23333333333333334
1478897573923810262.jpg,0,15,62,97,1,0.27666666666666667
